Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-06-22,00:00:13,21,18,18,225,19,20,20,18,19,18,18,20,21,20,19,21,36.17,20.25,94,93,93,55,93,93,93,93,93,93,93,93,94,93,93,94,89.92,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:02:48,21,18,18,225,19,20,20,18,19,18,19,20,21,20,19,21,36.25,20.25,94,93,93,55,93,93,93,93,93,93,93,93,94,93,93,94,89.92,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:05:11,21,18,19,225,19,20,20,18,19,18,18,20,21,20,19,21,36.25,20.25,94,93,93,55,93,93,93,93,93,93,93,93,94,93,93,94,89.92,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:07:50,21,18,18,225,19,20,20,18,19,18,18,20,20,20,19,21,36.17,20.0,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,94,89.92,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:10:20,21,18,18,225,18,19,20,18,19,18,18,20,20,19,19,21,36.0,19.75,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,94,89.92,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:12:23,21,18,18,225,18,19,20,18,19,18,18,20,20,19,19,21,36.0,19.75,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,94,89.92,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:14:21,21,18,18,225,18,19,20,18,19,18,18,20,20,19,19,21,36.0,19.75,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,94,89.92,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:15:39,21,18,18,225,18,19,20,18,19,18,18,19,20,19,19,21,35.92,19.75,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,94,89.92,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:18:21,21,18,18,225,18,19,20,18,19,18,18,19,20,19,19,20,35.92,19.5,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,93,89.92,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:21:03,21,18,18,225,18,19,20,18,19,18,18,19,20,19,19,20,35.92,19.5,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,93,89.92,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:23:46,21,18,18,225,18,19,20,18,19,18,18,19,20,19,19,20,35.92,19.5,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,93,89.92,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:26:00,21,18,18,225,18,19,20,18,19,18,18,19,20,19,19,20,35.92,19.5,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,93,89.92,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-22,00:27:00,21,18,18,225,18,19,20,18,19,18,18,19,20,19,19,20,35.92,19.5,94,93,93,55,93,93,93,93,93,93,93,93,93,93,93,93,89.92,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
