Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-06-19,00:01:59,24,22,22,31,22,23,23,21,22,21,22,23,23,23,23,24,23.0,23.25,95,95,95,54,95,95,95,94,95,94,95,95,95,95,95,91,91.42,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:04:43,24,22,22,31,22,23,23,21,22,21,22,23,23,23,23,24,23.0,23.25,95,95,95,54,95,95,95,94,95,94,95,95,95,95,95,91,91.42,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:07:33,24,21,22,31,22,23,23,21,22,21,21,23,22,23,22,23,22.83,22.5,95,94,95,54,95,95,95,94,95,94,94,95,95,95,95,92,91.25,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:10:15,24,22,22,31,22,23,23,21,22,21,21,23,23,22,22,24,22.92,22.75,95,95,95,54,95,95,95,94,95,94,94,95,95,95,95,92,91.33,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:13:02,24,21,22,31,21,23,23,21,22,21,21,23,23,22,22,24,22.75,22.75,95,94,95,54,94,95,95,94,95,94,94,95,95,95,95,91,91.17,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:15:52,24,21,22,31,22,23,23,21,22,21,21,23,23,22,22,24,22.83,22.75,95,94,95,54,95,95,95,94,95,94,94,95,95,95,95,92,91.25,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:18:34,24,21,22,31,21,22,23,21,22,21,21,23,23,22,22,24,22.67,22.75,95,94,95,54,94,95,95,94,95,94,94,95,95,95,95,92,91.17,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:21:16,24,21,22,31,21,22,23,21,22,21,21,23,23,22,22,24,22.67,22.75,95,94,95,54,94,95,95,94,95,94,94,95,95,95,95,92,91.17,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:23:58,23,21,21,31,21,22,23,21,22,21,21,23,23,22,22,24,22.5,22.75,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,92,91.08,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:26:40,23,21,21,31,21,22,23,21,22,21,21,23,23,22,22,23,22.5,22.5,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,93,91.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:29:28,24,21,21,31,21,22,23,21,22,21,21,23,23,22,22,23,22.58,22.5,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,93,91.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:32:10,24,21,21,31,21,22,23,21,22,21,21,23,23,22,22,23,22.58,22.5,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,93,91.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:34:49,24,21,21,31,21,22,23,21,22,21,21,23,23,22,22,24,22.58,22.75,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,93,91.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:37:39,24,21,21,31,21,22,23,21,22,21,21,23,23,22,22,24,22.58,22.75,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,93,91.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:40:23,24,21,22,31,21,22,23,21,22,21,21,23,23,22,22,24,22.67,22.75,95,94,95,54,94,95,95,94,95,94,94,95,95,95,95,93,91.17,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:43:08,24,21,22,31,21,22,23,21,22,21,21,23,23,22,22,23,22.67,22.5,95,94,95,54,94,95,95,94,95,94,94,95,95,95,95,93,91.17,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:45:55,24,21,22,31,21,22,23,21,22,21,21,23,22,22,22,23,22.67,22.25,95,94,95,54,94,95,95,94,95,94,94,95,95,95,95,94,91.17,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:48:40,24,21,21,31,21,22,23,21,22,21,21,23,22,22,22,23,22.58,22.25,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,94,91.08,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:51:20,24,21,21,31,21,22,23,21,22,21,21,23,22,22,22,23,22.58,22.25,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,94,91.08,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:54:02,24,21,21,31,21,22,23,21,22,21,21,22,22,22,22,23,22.5,22.25,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,94,91.08,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:56:49,24,21,21,31,21,22,23,21,22,21,21,22,22,22,22,23,22.5,22.25,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,94,91.08,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,00:59:31,23,21,21,31,21,22,23,21,22,21,21,23,22,22,22,23,22.5,22.25,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,94,91.08,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,01:01:51,23,21,21,31,21,22,23,21,22,21,21,22,22,22,22,23,22.42,22.25,95,94,94,54,94,95,95,94,95,94,94,95,95,95,95,95,91.08,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,01:04:31,23,21,21,31,21,22,23,21,22,21,21,22,22,22,21,23,22.42,22.0,95,94,94,54,94,95,95,94,95,94,94,95,95,95,94,94,91.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,01:07:13,23,21,21,31,21,22,22,21,22,20,21,22,22,22,21,23,22.25,22.0,95,94,94,54,94,95,95,94,95,93,94,95,95,95,94,95,91.0,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,01:09:52,23,21,21,31,21,22,22,21,22,20,20,22,22,22,21,23,22.17,22.0,95,94,94,54,94,95,95,94,95,93,93,95,95,95,94,95,90.92,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-19,01:12:35,23,20,21,31,21,22,22,20,21,20,20,22,22,22,21,23,21.92,22.0,95,93,94,54,94,95,95,93,94,93,93,95,95,95,94,95,90.67,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
