Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-06-01,00:00:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:01:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:02:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:03:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:04:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:05:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:06:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:07:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:08:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:09:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:10:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:11:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:12:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,91,93.75,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:13:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,91,93.75,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:14:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:15:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:16:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:17:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:18:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:19:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,91,93.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:20:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:21:05,22,20,20,21,20,22,22,20,21,20,20,22,21,21,21,22,20.83,21.25,95,93,93,94,93,95,95,93,94,93,93,95,94,94,94,92,93.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:22:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:23:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:24:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:25:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:26:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:27:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,00:28:05,22,20,20,21,20,21,22,20,21,20,20,22,21,21,21,22,20.75,21.25,95,93,93,94,93,94,95,93,94,93,93,95,94,94,94,92,93.75,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
