Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-05-04,00:00:18,24,22,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:01:18,24,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:02:18,25,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:03:18,25,22,23,23,22,24,24,23,25,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:04:18,24,22,23,23,22,24,24,23,24,22,22,24,24,0,0,0,23.08,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:05:18,24,23,23,23,22,24,24,23,24,22,23,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:06:18,25,23,23,23,23,24,24,23,24,22,23,24,24,0,0,0,23.42,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:07:18,25,22,23,23,23,24,24,23,24,22,21,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,95,94,95,95,0,0,0,94.92,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:08:18,25,23,23,23,22,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:09:18,25,22,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:10:18,24,22,23,23,23,24,24,22,24,21,24,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,94,95,95,95,0,0,0,94.92,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:11:18,24,22,23,23,22,24,24,23,24,22,22,24,24,0,0,0,23.08,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:12:18,24,23,23,23,23,24,24,22,24,22,23,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:13:18,24,22,23,23,22,24,24,22,24,22,22,24,24,0,0,0,23.0,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:14:19,24,22,22,23,22,24,24,22,24,22,23,24,24,0,0,0,23.0,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:15:19,24,22,23,23,22,24,24,22,24,22,22,24,24,0,0,0,23.0,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:16:19,24,22,22,23,22,24,24,22,24,22,22,24,24,0,0,0,22.92,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:17:19,24,22,22,23,23,23,24,22,24,22,22,24,24,0,0,0,22.92,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:18:19,24,22,23,23,23,24,24,22,24,22,22,24,24,0,0,0,23.08,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:19:19,24,22,22,23,22,24,24,23,24,22,22,24,24,0,0,0,23.0,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:20:19,24,23,22,23,23,24,24,22,24,22,22,24,24,0,0,0,23.08,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:21:19,24,22,22,23,23,24,24,23,24,22,22,24,24,0,0,0,23.08,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:22:19,25,22,23,23,23,24,24,22,24,22,22,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:23:19,24,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:24:20,24,22,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:25:20,25,23,23,23,23,24,24,23,25,23,22,24,24,0,0,0,23.5,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:26:20,25,22,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:27:20,24,22,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:28:21,25,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:29:21,25,23,23,23,22,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:30:21,25,22,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:31:21,25,23,23,23,23,24,24,23,24,21,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,94,95,95,95,0,0,0,94.92,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:32:21,25,23,23,23,23,24,24,23,24,21,22,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,94,95,95,95,0,0,0,94.92,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:33:21,25,22,23,23,22,24,24,23,24,22,22,24,24,0,0,0,23.17,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:34:22,25,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:35:22,25,23,23,23,23,24,24,23,24,22,23,24,24,0,0,0,23.42,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:36:23,25,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:37:23,25,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:38:24,25,22,23,23,24,24,24,23,24,22,24,24,24,0,0,0,23.5,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:39:25,25,22,23,23,23,24,25,23,24,22,23,24,24,0,0,0,23.42,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:40:25,25,23,23,23,23,24,24,23,24,22,22,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:41:25,25,23,23,23,23,24,24,23,24,22,21,24,24,0,0,0,23.25,24.0,95,95,95,95,95,95,95,95,95,95,94,95,95,0,0,0,94.92,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-04,00:42:25,24,23,23,23,23,24,24,23,24,22,23,24,24,0,0,0,23.33,24.0,95,95,95,95,95,95,95,95,95,95,95,95,95,0,0,0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
