Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-06-20,00:02:32,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,22,20.92,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,92,89.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:05:17,22,19,20,32,19,21,21,19,20,19,19,21,21,21,20,22,21.0,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,92,89.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:08:01,22,19,20,32,19,21,21,19,20,19,19,21,21,21,20,22,21.0,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,93,89.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:10:41,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,21,20.92,20.75,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,92,89.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:13:25,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,22,20.92,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,94,89.83,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:16:05,22,19,19,32,19,21,21,19,20,19,19,21,21,20,20,22,20.92,20.75,95,93,93,50,93,94,94,93,93,93,93,94,94,93,93,93,89.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:18:47,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,22,20.92,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,93,89.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:21:29,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,22,20.92,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,93,89.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:24:11,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,22,20.92,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,93,89.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:26:53,22,19,19,32,19,21,21,19,20,19,19,21,20,21,20,22,20.92,20.75,95,93,93,50,93,94,94,93,93,93,93,94,93,94,93,93,89.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:29:38,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,22,20.92,21.0,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,93,89.83,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:31:43,22,19,19,32,19,21,21,19,20,19,19,21,21,21,20,21,20.92,20.75,95,93,93,50,93,94,94,93,93,93,93,94,94,94,93,92,89.83,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:34:28,22,19,19,32,19,21,21,19,20,19,19,21,21,20,20,21,20.92,20.5,95,93,93,50,93,94,94,93,93,93,93,94,94,93,93,92,89.83,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:35:43,22,19,19,32,19,21,21,19,20,19,19,21,21,20,19,21,20.92,20.25,95,93,93,50,93,94,94,93,93,93,93,94,94,93,93,92,89.83,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:37:56,22,19,19,32,19,21,21,19,20,19,19,21,21,20,20,21,20.92,20.5,95,93,93,50,93,94,94,93,93,93,93,94,94,93,93,92,89.83,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:39:12,22,19,19,32,19,20,21,19,20,19,19,21,21,20,19,21,20.83,20.25,95,93,93,50,93,93,94,93,93,93,93,94,94,93,93,93,89.75,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:41:00,22,19,19,32,19,20,21,19,20,19,19,21,21,20,19,21,20.83,20.25,95,93,93,50,93,93,94,93,93,93,93,94,94,93,93,93,89.75,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:43:39,22,19,19,32,19,20,21,19,20,19,19,21,20,20,19,21,20.83,20.0,95,93,93,50,93,93,94,93,93,93,93,94,93,93,93,92,89.75,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:46:21,22,19,19,32,19,20,21,19,20,19,19,20,21,20,19,21,20.75,20.25,95,93,93,50,93,93,94,93,93,93,93,93,94,93,93,93,89.67,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,00:49:01,22,19,19,32,19,20,21,19,20,19,19,20,21,20,19,21,20.75,20.25,95,93,93,50,93,93,94,93,93,93,93,93,94,93,93,93,89.67,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
