Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-05-14,00:00:04,24,22,22,23,22,24,24,22,23,22,22,24,23,22,22,23,22.83,22.5,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,89,95.0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:01:04,24,22,22,23,22,24,24,22,23,22,22,24,24,22,22,23,22.83,22.75,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,89,95.0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:02:04,24,22,22,23,22,24,24,22,23,22,22,24,23,22,21,23,22.83,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:03:04,24,22,22,23,22,24,24,22,23,22,22,24,23,22,21,23,22.83,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:04:04,24,22,22,23,22,23,24,22,23,22,22,24,24,22,21,23,22.75,22.5,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:05:04,24,22,22,23,22,23,24,22,23,22,22,24,24,22,21,23,22.75,22.5,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:06:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:07:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:08:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:09:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:10:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:11:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:12:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:13:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,21,23,22.67,22.25,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,89,95.0,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:14:04,24,22,22,22,22,23,24,22,23,22,22,24,23,22,22,23,22.67,22.5,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,89,95.0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:15:04,24,22,22,23,22,23,24,22,23,22,22,24,23,22,22,23,22.75,22.5,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,89,95.0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,00:16:04,24,22,22,23,22,23,24,22,23,22,22,24,23,22,22,23,22.75,22.5,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,90,95.0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
