Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-05-15,00:00:37,24,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.92,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,87,94.5,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:01:37,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,87,94.5,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:02:37,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,87,94.5,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:03:37,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,87,94.5,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:04:37,23,21,21,22,22,23,23,21,22,21,21,23,23,21,21,23,21.92,22.0,95,94,94,95,95,95,95,94,95,94,94,95,95,94,94,87,94.58,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:05:37,23,21,21,22,22,23,23,21,22,21,21,23,23,21,21,23,21.92,22.0,95,94,94,95,95,95,95,94,95,94,94,95,95,94,94,87,94.58,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:06:37,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:07:37,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:08:37,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:09:37,23,21,21,21,21,22,23,21,22,21,21,23,23,21,21,23,21.67,22.0,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:10:37,23,21,21,21,21,22,23,21,22,21,21,23,22,21,21,22,21.67,21.5,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:11:37,23,21,21,21,21,23,23,21,22,21,21,23,23,21,21,22,21.75,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,89,94.42,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:12:37,23,21,21,21,21,23,23,21,22,21,21,23,23,21,21,23,21.75,22.0,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:13:37,23,21,21,21,21,22,23,21,22,21,21,23,23,21,21,23,21.67,22.0,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:14:37,23,21,21,21,21,22,23,21,22,21,21,23,22,21,21,23,21.67,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:15:37,23,21,21,21,21,22,23,21,22,21,21,23,22,21,21,23,21.67,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:16:37,23,21,21,21,21,22,23,21,22,21,21,23,22,21,21,23,21.67,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:17:38,23,21,21,21,21,22,23,21,22,21,21,23,22,21,21,23,21.67,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:18:38,23,21,21,21,21,22,23,21,22,21,21,23,23,21,21,23,21.67,22.0,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:19:38,23,21,21,21,21,22,23,21,22,21,21,23,23,21,21,23,21.67,22.0,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:20:38,23,21,21,21,21,23,23,21,22,21,21,23,22,21,21,23,21.75,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,88,94.42,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:21:39,23,21,21,22,21,23,23,21,22,21,21,23,22,21,21,23,21.83,21.75,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:22:39,23,21,21,22,21,23,23,21,22,21,21,23,22,21,21,23,21.83,21.75,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:23:40,23,21,21,22,21,23,23,21,22,21,21,23,22,21,21,23,21.83,21.75,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:24:40,23,21,21,22,21,23,23,21,22,21,21,23,22,21,21,23,21.83,21.75,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,89,94.5,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:25:41,23,21,21,22,21,23,23,21,22,21,21,23,22,21,21,23,21.83,21.75,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:26:41,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:27:41,23,21,21,22,21,23,23,21,22,21,21,23,23,21,21,23,21.83,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,94,94,88,94.5,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,00:28:41,23,21,21,21,21,22,23,21,22,21,21,23,23,21,21,22,21.67,21.75,95,94,94,94,94,95,95,94,95,94,94,95,95,94,94,89,94.42,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
