Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-05-22,00:00:11,23,20,20,21,21,22,22,20,21,20,20,22,22,21,21,22,21.0,21.5,95,93,93,94,94,95,95,93,94,93,93,95,95,94,94,91,93.92,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:01:11,23,20,20,21,21,22,22,20,22,20,20,22,22,21,21,22,21.08,21.5,95,93,93,94,94,95,95,93,95,93,93,95,95,94,94,91,94.0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:02:11,23,20,21,21,21,22,22,20,22,20,20,22,22,21,21,22,21.17,21.5,95,93,94,94,94,95,95,93,95,93,93,95,95,94,94,91,94.08,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:03:11,23,20,21,21,21,22,22,20,22,20,20,22,22,21,21,22,21.17,21.5,95,93,94,94,94,95,95,93,95,93,93,95,95,94,94,91,94.08,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:04:11,23,20,21,21,21,22,22,20,22,20,20,22,22,21,21,22,21.17,21.5,95,93,94,94,94,95,95,93,95,93,93,95,95,94,94,90,94.08,93.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:05:11,23,20,21,21,21,22,22,20,22,20,20,22,22,21,21,23,21.17,21.75,95,93,94,94,94,95,95,93,95,93,93,95,95,94,94,91,94.08,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:06:11,23,20,21,21,21,22,23,21,22,20,20,22,23,22,22,23,21.33,22.5,95,93,94,94,94,95,95,94,95,93,93,95,95,95,95,90,94.17,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:07:11,23,21,21,21,21,22,23,21,22,21,21,22,23,22,23,23,21.58,22.75,95,94,94,94,94,95,95,94,95,94,94,95,95,95,95,89,94.42,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:08:11,24,22,23,22,22,23,23,21,22,21,21,23,24,23,24,23,22.25,23.5,95,95,95,95,95,95,95,94,95,94,94,95,95,95,95,87,94.75,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,00:09:11,25,22,23,23,23,24,24,22,23,22,22,23,24,24,24,24,23.0,24.0,95,95,95,95,95,95,95,95,93,95,95,95,95,95,95,87,94.83,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
