Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-05-29,00:00:11,23,21,21,22,21,22,23,21,22,21,21,23,22,22,22,23,21.75,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,93,94.5,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:01:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:02:11,23,21,21,22,21,22,23,21,22,21,21,23,22,22,22,23,21.75,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,93,94.5,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:03:11,23,21,21,22,21,22,23,21,22,21,21,23,22,22,21,23,21.75,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,95,94,93,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:04:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,21,23,21.67,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,95,94,93,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:05:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,21,23,21.67,22.0,95,94,94,95,94,95,95,94,95,94,94,95,95,95,94,92,94.5,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:06:11,23,21,21,22,21,22,23,21,22,21,21,22,23,22,21,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,94,92,94.5,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:07:11,23,21,21,22,21,22,23,21,22,21,21,22,23,22,21,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,94,92,94.5,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:08:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:09:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:10:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:11:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:12:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:13:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:14:11,23,21,21,22,21,22,23,21,22,21,21,22,22,22,22,23,21.67,22.25,95,94,94,95,94,95,95,94,95,94,94,95,95,95,95,92,94.5,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:15:11,23,21,21,21,21,22,23,21,22,21,21,22,22,22,21,23,21.58,22.0,95,94,94,94,94,95,95,94,95,94,94,95,95,95,94,93,94.42,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:16:11,23,21,21,21,21,22,22,21,22,20,21,22,22,22,21,23,21.42,22.0,95,94,94,94,94,95,95,94,95,93,94,95,95,95,94,93,94.33,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:17:11,23,20,21,21,21,22,22,20,22,20,20,22,23,22,21,23,21.17,22.25,95,93,94,94,94,95,95,93,95,93,93,95,95,95,94,94,94.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:18:11,23,20,21,21,21,22,22,21,22,20,20,22,23,22,21,23,21.25,22.25,95,93,94,94,94,95,95,94,95,93,93,95,95,95,94,94,94.17,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:19:11,23,20,21,21,21,22,22,20,22,20,20,22,22,22,21,23,21.17,22.0,95,93,94,94,94,95,95,93,95,93,93,95,95,95,94,94,94.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:20:11,23,20,21,21,21,22,22,20,22,20,20,22,22,22,21,23,21.17,22.0,95,93,94,94,94,95,95,93,95,93,93,95,95,95,94,94,94.08,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:21:11,23,20,21,21,21,22,22,20,22,20,20,22,22,22,21,23,21.17,22.0,95,93,94,94,94,95,95,93,95,93,93,95,95,95,94,93,94.08,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:22:11,23,20,21,21,21,22,22,20,22,20,20,22,22,22,21,23,21.17,22.0,95,93,94,94,94,95,95,93,95,93,93,95,95,95,94,93,94.08,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-29,00:23:11,23,20,21,21,21,22,22,20,22,20,20,22,22,22,21,23,21.17,22.0,95,93,94,94,94,95,95,93,95,93,93,95,95,95,94,93,94.08,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
