Tanggal,Waktu,Suhu1,Suhu2,Suhu3,Suhu4,Suhu5,Suhu6,Suhu7,Suhu8,Suhu9,Suhu10,Suhu11,Suhu12,Suhu Luar1,Suhu Luar2,Suhu Luar3,Suhu Luar4,Suhu Rerata,Suhu Luar Rerata,RH1,RH2,RH3,RH4,RH5,RH6,RH7,RH8,RH9,RH10,RH11,RH12,RH Luar1,RH Luar2,RH Luar3,RH Luar4,RH Rerata,RH Luar Rerata,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC Luar1,IC Luar2,IC Luar3,IC Luar4,IC Rerata,IC Luar Rerata,ID_Rumah_Kaca
2019-05-31,00:08:36,34,31,32,34,20,21,22,20,20,19,20,21,34,31,34,36,24.5,33.0,69,53,60,52,93,94,95,93,93,93,93,94,70,93,56,49,81.83,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,00:28:59,34,31,32,34,20,21,22,20,20,19,19,21,34,31,34,36,24.42,33.0,69,53,60,52,93,94,95,93,93,93,93,94,70,93,56,49,81.83,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,00:49:21,34,31,32,34,20,21,21,19,20,19,19,21,34,31,34,36,24.25,33.0,69,53,60,52,93,94,94,93,93,93,93,94,70,93,56,49,81.75,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,01:09:43,34,31,32,34,19,20,21,19,20,19,19,21,34,31,34,36,24.08,33.0,69,53,60,52,93,93,94,93,93,93,93,94,70,93,56,49,81.67,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,01:30:03,34,31,32,34,19,21,21,19,20,19,19,21,34,31,34,36,24.17,33.0,69,53,60,52,93,94,94,93,93,93,93,94,70,93,56,49,81.75,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,01:50:20,34,31,32,34,19,20,20,19,19,19,18,20,19,18,18,19,23.75,18.5,69,53,60,52,93,93,93,93,93,93,93,93,93,93,93,87,81.5,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,02:02:04,19,18,18,18,19,20,20,18,19,18,18,20,19,18,18,19,18.75,18.5,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,90,93.0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,02:03:04,19,18,18,18,19,20,20,18,19,18,18,20,19,18,18,19,18.75,18.5,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,90,93.0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,02:04:04,19,18,18,18,19,20,20,18,19,18,19,20,19,18,18,19,18.83,18.5,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,90,93.0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,02:05:04,20,18,18,18,19,20,20,18,19,18,19,20,19,18,18,19,18.92,18.5,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,90,93.0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
